lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,previous_cancellations,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,full_date,arrival_date,is_canceled
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
450,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
411,22,2,4,2,0,1,135,4,2,0,0,0,0,1,0,2,71.1,0,0,17,101,22,1
350,22,2,7,2,2,1,76,6,2,0,6,6,0,0,240,2,140.44,0,0,19,101,22,1
1,22,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,90.0,0,0,30,101,23,1
1,22,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,90.0,0,0,30,101,23,1
18,22,0,2,2,0,1,80,6,2,0,0,0,0,0,240,2,90.0,0,2,30,101,23,1
43,22,0,2,2,0,2,133,6,2,0,4,4,0,0,240,2,152.0,0,1,29,101,23,1
13,22,0,3,2,0,1,59,6,2,0,0,0,0,0,240,2,100.0,0,1,30,101,23,1
19,22,0,3,2,0,1,59,6,2,0,0,0,0,0,240,2,100.0,0,1,30,101,23,1
255,22,0,3,2,0,1,76,6,2,0,0,0,0,0,240,2,80.1,0,2,28,101,23,1
309,22,0,3,2,0,1,81,6,2,0,3,3,0,0,240,2,88.2,0,1,29,101,23,1
17,22,0,3,2,0,1,135,6,2,0,0,0,0,0,241,2,76.0,0,1,30,101,23,1
123,22,0,3,2,0,1,34,6,2,0,3,3,0,0,240,2,125.0,0,0,28,101,23,1
309,22,0,3,2,0,1,81,6,2,0,3,3,0,0,240,2,88.2,0,1,29,101,23,1
104,22,2,3,2,0,1,135,3,1,0,4,4,0,0,0,2,121.5,0,0,28,101,23,1
113,22,2,4,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,0,27,101,23,1
263,22,2,5,2,0,1,59,6,2,0,0,0,1,0,240,2,89.0,0,0,22,101,23,1
263,22,2,5,2,2,1,59,6,2,0,6,6,1,0,240,2,159.0,0,0,22,101,23,1
263,22,2,5,2,0,1,59,6,2,0,0,0,1,0,240,2,89.0,0,0,22,101,23,1
160,22,2,8,2,0,1,135,5,2,0,3,3,0,0,40,0,68.4,0,0,28,101,23,1
344,22,3,8,2,0,1,135,5,2,0,3,3,0,0,243,0,68.4,0,0,28,101,23,1
239,22,4,10,2,0,1,56,6,2,0,3,3,0,0,240,2,93.6,0,1,30,101,23,1
321,22,4,10,2,2,1,59,6,2,0,6,6,0,0,240,2,143.0,0,0,30,101,23,1
344,22,4,10,2,0,1,135,5,2,0,0,0,0,0,243,0,56.7,0,0,28,101,23,1
239,22,4,10,2,0,1,56,6,2,0,3,3,0,0,240,2,93.6,0,2,31,101,23,1
74,22,0,1,1,0,1,135,2,3,0,0,0,0,0,0,2,96.3,0,0,28,101,23,1
7,22,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,90.0,0,1,30,101,23,1
49,22,0,2,2,1,2,59,6,2,0,2,2,0,0,240,2,228.0,0,1,29,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
23,22,0,2,2,0,1,51,6,2,0,3,3,0,0,240,2,127.5,0,1,30,101,23,1
19,22,0,2,2,0,2,51,6,2,0,0,0,0,0,240,2,137.0,0,2,30,101,23,1
41,22,0,2,2,1,2,59,6,2,0,2,2,0,0,240,2,228.0,0,0,30,101,23,1
48,22,0,2,2,2,2,59,6,2,0,2,2,0,0,240,2,203.0,0,1,29,101,23,1
65,22,0,2,3,1,2,51,6,2,0,7,7,0,0,240,2,262.5,0,0,30,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
43,22,0,2,1,1,2,59,6,2,0,2,2,0,0,240,2,203.0,0,1,30,101,23,1
36,22,0,2,2,0,1,59,6,2,0,0,0,0,0,240,2,129.0,0,1,30,101,23,1
88,22,0,2,2,0,1,51,6,2,0,0,0,0,0,240,2,120.0,0,0,29,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
41,22,0,2,2,1,2,59,6,2,0,3,3,0,0,240,2,187.0,0,0,30,101,23,1
18,22,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,105.0,0,1,30,101,23,1
49,22,0,2,2,1,2,59,6,2,0,3,3,0,0,240,2,187.0,0,1,29,101,23,1
282,22,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,80.1,0,1,29,101,23,1
1,22,0,2,1,0,1,51,6,2,0,0,0,0,0,348,2,105.0,0,0,31,101,23,1
43,22,0,2,2,1,2,59,6,2,0,0,0,0,0,240,2,122.0,0,1,30,101,23,1
131,22,0,2,2,0,1,59,6,2,0,0,0,0,0,240,2,110.0,0,3,29,101,23,1
247,22,1,2,2,0,2,59,6,2,0,0,0,0,0,241,2,79.66,0,0,22,101,23,1
113,22,1,2,2,0,1,135,6,2,0,0,0,0,0,242,2,110.0,0,1,27,101,23,1
28,22,2,2,2,0,1,34,6,2,0,3,3,0,0,240,2,150.0,0,1,30,101,23,1
219,22,2,5,2,0,1,135,5,2,0,3,3,0,0,40,0,93.5,0,0,23,101,23,1
241,22,2,5,2,0,1,76,6,2,0,3,3,0,0,240,2,93.6,0,1,23,101,23,1
264,22,2,5,2,0,1,59,6,2,0,0,0,2,0,240,2,92.0,0,2,28,101,23,1
264,22,2,5,1,0,1,59,6,2,0,0,0,2,0,240,2,101.0,0,1,28,101,23,1
99,22,2,5,2,0,1,76,3,1,0,5,5,1,0,250,2,155.0,0,0,30,101,23,1
22,22,2,5,2,2,2,76,6,2,0,2,2,0,0,240,2,210.86,0,1,30,101,23,1
278,22,2,6,2,0,2,135,6,2,0,4,4,0,0,242,2,135.9,0,1,26,101,23,1
282,22,2,6,2,2,1,76,6,2,0,6,6,2,0,240,2,150.25,0,0,22,101,23,1
43,22,3,7,2,2,2,86,6,2,0,2,2,0,0,240,2,223.0,0,1,30,101,23,1
248,22,4,10,2,2,2,59,6,2,0,6,6,0,0,240,2,207.0,0,0,23,101,23,1
175,22,4,10,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,2,26,101,23,1
16,22,0,1,1,0,2,43,6,2,0,0,0,0,0,240,2,128.0,0,0,30,101,23,1
22,22,0,1,2,0,1,51,6,2,0,3,3,0,0,240,2,135.0,0,1,30,101,23,1
2,22,1,1,2,0,1,169,6,2,0,0,0,0,0,240,2,120.0,0,1,31,101,23,1
114,22,2,2,2,0,1,135,6,2,0,5,5,0,0,242,2,150.0,0,1,27,101,23,1
252,22,2,4,2,0,1,59,6,2,0,3,3,2,0,240,2,99.9,0,2,28,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,3,74.25,0,1,30,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,1,28,101,23,1
310,22,2,5,2,0,1,59,6,2,0,3,3,0,0,240,3,88.2,0,0,23,101,23,1
274,22,2,5,2,0,1,76,6,2,0,3,3,0,0,240,2,93.6,0,0,31,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
319,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,28,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
240,22,2,5,1,0,1,59,6,2,0,4,4,0,0,240,2,107.1,0,1,24,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,28,101,23,1
310,22,2,5,2,0,1,59,6,2,0,3,3,0,0,240,2,88.2,0,0,26,101,23,1
319,22,2,5,2,0,1,76,6,2,0,3,3,1,0,240,2,88.2,0,1,28,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
319,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,1,29,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,1,31,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,30,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,27,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
319,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,28,101,23,1
314,22,2,5,2,2,1,59,6,2,0,6,6,0,0,240,2,143.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
310,22,2,5,2,0,1,59,6,2,0,3,3,0,0,240,3,88.2,0,0,23,101,23,1
320,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,1,31,101,23,1
319,22,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,2,28,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
323,22,2,5,2,0,1,135,4,2,0,0,0,0,1,0,2,72.0,0,0,20,101,23,1
355,22,2,5,2,0,1,59,6,2,0,4,4,0,0,240,2,101.7,0,0,21,101,23,1
310,22,2,5,2,0,1,59,6,2,0,3,3,0,0,240,2,88.2,0,0,26,101,23,1
141,22,2,6,1,0,2,135,6,2,0,4,4,0,0,240,2,170.0,0,2,28,101,23,1
141,22,2,6,2,0,2,135,6,2,0,4,4,0,0,240,2,170.0,0,2,28,101,23,1
219,22,4,6,2,0,2,135,5,2,0,3,3,0,0,40,0,98.4,0,0,23,101,23,1
244,22,4,10,3,1,2,59,6,2,0,7,7,0,0,240,2,212.0,0,0,23,101,23,1
69,23,1,0,2,0,1,135,6,2,0,3,3,0,0,240,2,144.0,0,1,30,102,23,1
69,23,1,0,2,0,1,135,6,2,0,3,3,0,0,240,2,144.0,0,1,30,102,23,1
87,23,2,2,2,0,1,135,6,2,0,4,4,0,0,15,2,120.0,0,0,31,102,23,1
67,23,2,2,2,0,1,101,6,2,0,4,4,0,0,240,2,170.0,0,1,28,102,23,1
83,23,2,2,2,0,1,135,6,2,0,0,0,0,0,241,2,96.0,0,1,28,102,23,1
102,23,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,27,102,23,1
87,23,2,2,2,0,1,135,6,2,0,4,4,0,0,15,2,120.0,0,0,31,102,23,1
127,23,2,3,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,1,28,102,23,1
119,23,2,3,2,0,1,59,6,2,0,2,2,0,0,240,2,148.0,0,1,29,102,23,1
272,23,2,5,2,0,1,133,6,2,0,3,3,0,0,240,2,98.06,0,3,30,102,23,1
25,23,4,6,2,0,1,135,2,3,0,3,3,0,0,531,2,76.0,0,0,31,102,23,1
326,23,4,6,2,0,2,59,6,2,0,4,4,0,0,240,2,130.5,0,1,21,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
75,23,1,2,2,2,2,51,6,2,0,2,2,1,0,240,2,208.0,0,1,28,102,23,1
24,23,1,2,2,2,1,6,6,2,0,6,6,0,0,240,2,213.33,0,0,30,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
318,23,1,1,2,0,1,135,6,2,0,0,0,0,0,242,2,74.25,0,2,26,102,23,1
21,23,1,3,2,2,1,140,6,2,0,6,6,0,0,240,2,215.0,0,0,30,102,23,1
128,23,1,3,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,0,26,102,23,1
319,23,1,3,2,1,1,135,6,2,0,0,0,0,0,241,2,68.08,0,1,23,102,23,1
319,23,1,3,2,0,1,76,6,2,0,0,0,0,0,240,2,74.25,0,0,22,102,23,1
35,23,1,5,2,0,2,15,6,2,0,4,4,0,0,240,2,193.67,0,1,30,102,23,1
321,23,2,5,2,0,1,76,6,2,0,0,0,2,0,240,2,74.25,0,1,29,102,23,1
303,23,2,5,2,0,1,76,6,2,0,0,0,0,0,240,2,80.1,0,0,21,102,23,1
60,23,3,6,1,0,1,59,6,2,0,0,0,0,0,240,2,147.0,0,2,30,102,23,1
222,23,4,10,2,0,1,135,5,2,0,3,3,0,0,40,0,102.85,0,0,25,102,23,1
149,23,0,1,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,0,26,102,23,1
4,23,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,151.0,0,0,31,102,23,1
149,23,0,1,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,0,26,102,23,1
91,23,0,2,2,0,1,76,6,2,0,4,4,0,0,240,2,150.0,0,1,28,102,23,1
91,23,0,2,2,0,1,76,6,2,0,4,4,0,0,240,2,150.0,0,1,28,102,23,1
120,23,0,3,2,0,1,135,6,2,0,5,5,0,0,241,2,115.5,0,0,30,102,23,1
132,23,0,4,2,0,1,29,6,2,0,4,4,0,0,240,2,140.0,0,1,28,102,23,1
329,23,2,10,2,0,2,135,5,2,0,4,4,0,0,57,2,28.0,0,2,21,102,23,1
223,23,6,15,2,0,1,135,5,2,0,3,3,0,0,40,0,93.5,0,0,25,102,23,1
257,23,6,15,2,0,1,135,6,2,0,3,3,0,0,242,2,93.6,0,1,23,102,23,1
35,23,0,1,2,0,1,135,5,2,0,3,3,0,0,0,2,126.0,0,0,30,102,23,1
18,23,0,2,2,0,1,43,6,2,0,0,0,0,0,240,2,118.8,0,0,30,102,23,1
18,23,0,2,1,0,1,43,6,2,0,0,0,0,0,240,2,126.0,0,0,30,102,23,1
340,23,0,2,2,0,1,54,6,2,0,3,3,0,0,240,2,88.2,0,2,25,102,23,1
47,23,0,4,1,0,2,11,6,2,0,0,0,0,0,240,2,147.0,0,0,30,102,23,1
2,23,0,4,2,0,1,133,6,2,0,2,2,0,0,0,2,140.0,0,2,31,102,23,1
33,23,1,4,2,0,1,59,6,2,0,0,0,0,0,240,2,140.0,0,1,30,102,23,1
29,23,1,4,2,0,1,43,6,2,0,0,0,0,0,240,2,140.0,0,1,30,102,23,1
156,23,2,4,2,2,1,43,6,2,0,6,6,0,0,240,2,180.0,0,0,26,102,23,1
247,23,2,5,2,0,1,76,3,1,0,5,5,0,0,250,2,113.52,0,0,23,102,23,1
328,23,2,9,2,0,1,76,6,2,0,0,0,2,0,240,2,74.25,0,1,22,102,23,1
1,23,0,1,1,0,1,135,2,3,0,0,0,0,0,0,2,75.0,0,0,31,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,94.0,0,0,29,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
235,23,2,3,2,0,1,43,6,2,0,4,4,0,0,240,2,107.1,0,1,25,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
309,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
21,23,2,3,2,2,1,76,6,2,0,2,2,0,0,240,2,180.0,0,1,30,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,1,1,298,2,94.0,0,0,29,102,23,1
309,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,60.0,0,0,28,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,1,1,298,2,94.0,0,0,29,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,94.0,0,0,29,102,23,1
122,23,2,3,2,0,1,76,6,2,0,4,4,0,0,240,2,140.0,0,1,27,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
304,23,2,3,1,0,2,135,4,2,0,0,0,0,1,298,2,74.0,0,0,29,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,94.0,0,0,29,102,23,1
304,23,2,3,2,0,2,135,4,2,0,0,0,0,1,298,2,66.0,0,0,28,102,23,1
20,23,2,4,2,0,1,76,6,2,0,0,0,0,0,240,2,140.0,0,1,30,102,23,1
6,23,2,5,2,0,1,135,3,1,0,3,3,0,0,0,2,127.5,0,0,31,102,23,1
288,23,4,10,2,0,1,135,5,2,0,3,4,1,0,243,2,78.4,0,0,22,102,23,1
197,23,2,6,2,2,1,76,6,2,0,6,6,2,0,240,2,180.0,0,0,29,102,23,1
307,23,4,10,2,0,1,135,5,2,0,0,0,0,0,243,0,56.7,0,0,29,102,23,1
8,23,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,140.0,0,1,31,102,23,1
0,23,0,1,2,0,1,135,3,1,0,0,0,0,0,0,2,8.0,0,0,31,102,23,1
39,23,0,2,2,0,1,51,6,2,0,0,0,0,0,240,2,135.0,0,2,30,102,23,1
101,23,0,2,2,2,1,135,6,2,0,2,2,0,0,240,2,158.0,0,1,30,102,23,1
40,23,0,2,2,0,2,51,6,2,0,0,0,6,0,240,2,167.0,0,2,30,102,23,1
65,23,0,2,2,2,1,135,6,2,0,2,2,0,0,240,2,180.0,0,1,29,102,23,1
104,23,2,2,2,0,1,135,6,2,0,4,4,0,0,240,2,150.0,0,1,27,102,23,1
17,23,2,3,2,1,2,135,3,1,0,4,4,1,0,250,2,223.0,0,0,30,102,23,1
23,23,2,4,2,0,1,135,6,2,0,0,0,4,0,242,2,140.0,0,1,31,102,23,1
98,23,2,4,2,1,1,135,6,2,0,5,5,0,0,241,2,184.16,0,0,28,102,23,1
76,23,2,4,2,2,1,135,6,2,0,2,2,0,0,240,2,160.0,0,0,29,102,23,1
37,23,2,2,2,0,1,59,6,2,0,0,0,0,0,240,2,137.5,0,1,30,102,23,1
143,23,2,5,2,0,1,135,6,2,0,3,3,0,0,242,2,125.0,0,2,26,102,23,1
95,23,2,5,2,0,1,135,6,2,0,5,5,0,0,241,2,136.0,0,1,30,102,23,1
179,23,2,5,2,0,1,135,5,2,0,0,0,0,0,40,0,56.7,0,1,31,102,23,1
179,23,2,5,2,0,1,135,5,2,0,0,0,0,0,40,0,56.7,0,1,31,102,23,1
234,23,2,5,3,0,2,76,3,1,0,4,4,1,0,250,2,171.39,0,1,24,102,23,1
150,23,2,6,2,0,2,43,6,2,0,3,3,0,0,240,2,155.0,0,1,30,102,23,1
66,23,2,7,2,0,1,135,6,1,0,0,0,0,0,0,2,108.0,0,4,29,102,23,1
6,23,0,1,2,2,1,51,6,2,0,2,2,0,0,240,2,180.0,0,0,31,102,23,1
6,23,0,1,1,0,1,51,6,2,0,0,0,0,0,240,2,132.0,0,1,31,102,23,1
37,23,2,2,2,2,2,128,6,2,0,2,2,0,0,240,2,228.0,0,1,30,102,23,1
37,23,2,2,2,2,2,128,6,2,0,2,2,0,0,240,2,228.0,0,1,30,102,23,1
21,23,2,3,2,0,1,135,6,2,0,3,3,0,0,240,2,155.0,0,1,30,102,23,1
128,23,2,3,2,0,2,51,6,2,0,3,3,0,0,240,2,157.0,0,2,31,102,23,1
155,23,2,4,2,1,2,135,6,2,0,7,7,1,0,240,2,233.0,0,0,29,102,23,1
193,23,2,5,2,0,1,59,3,1,0,3,3,0,0,250,2,112.5,0,0,28,102,23,1
131,23,2,5,2,2,1,59,6,2,0,6,6,0,0,240,2,180.0,0,0,26,102,23,1
330,23,2,5,2,0,1,51,6,2,0,0,0,0,0,240,2,74.25,0,1,29,102,23,1
257,23,2,5,2,0,1,135,6,2,0,0,0,0,0,240,2,80.1,0,0,28,102,23,1
58,23,2,5,2,0,2,135,6,2,0,0,0,0,0,240,2,177.71,0,0,30,102,23,1
332,23,2,5,2,0,1,51,6,2,0,0,2,0,0,240,2,74.25,0,1,31,102,23,1
118,23,2,5,2,2,2,135,6,2,0,2,2,0,0,240,2,196.0,0,2,29,102,23,1
314,23,2,6,2,0,1,59,6,2,0,4,4,0,0,240,2,101.7,0,2,30,102,23,1
306,23,4,10,2,0,1,76,6,2,0,4,4,0,0,240,3,107.1,0,0,21,102,23,1
306,23,4,10,2,0,1,76,6,2,0,4,4,0,0,240,3,107.1,0,0,21,102,23,1
0,24,1,0,1,0,1,135,1,1,0,3,3,0,0,0,2,0.0,0,0,31,103,23,1
278,24,1,0,2,0,1,152,6,2,0,3,3,0,0,240,2,93.6,0,0,22,103,23,1
20,24,1,0,2,0,1,135,5,2,0,0,2,0,0,8,1,66.0,0,0,31,103,23,1
29,24,2,0,2,0,1,135,6,2,0,4,4,0,0,241,2,136.0,0,1,30,103,23,1
27,24,2,1,3,0,1,135,2,3,0,0,0,0,0,0,2,120.0,0,1,30,103,23,1
29,24,2,2,2,0,1,59,6,2,0,4,4,0,0,240,2,170.0,0,1,30,103,23,1
83,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,56.7,0,0,28,103,23,1
108,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,27,103,23,1
27,24,2,1,2,0,1,135,2,3,0,0,0,0,0,0,2,106.67,0,1,30,103,23,1
231,24,2,2,2,2,1,59,6,2,0,6,6,0,0,240,2,180.0,0,0,23,103,23,1
131,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,56.7,0,0,30,103,23,1
184,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,30,103,23,1
184,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,30,103,23,1
135,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,56.7,0,0,26,103,23,1
125,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,27,103,23,1
141,24,2,2,2,0,2,135,6,2,0,0,0,0,0,240,2,142.0,0,1,28,103,23,1
117,24,2,2,2,0,1,135,5,2,0,0,0,0,0,410,2,63.0,0,0,27,103,23,1
167,24,2,3,1,0,1,140,6,2,0,0,0,0,0,240,2,101.0,0,2,27,103,23,1
114,24,2,4,2,0,1,135,6,2,0,2,2,0,0,5,3,126.4,0,3,31,103,23,1
192,24,2,5,2,0,1,135,6,2,0,0,0,0,0,314,2,88.0,0,0,25,103,23,1
114,24,2,4,2,0,1,135,6,2,0,5,5,0,0,241,2,117.04,0,1,27,103,23,1
140,24,2,4,2,0,2,135,6,2,0,4,4,2,0,240,2,172.0,0,2,28,103,23,1
41,24,4,7,2,0,2,135,5,2,0,0,0,0,0,181,2,157.5,0,0,30,103,23,1
6,24,1,0,1,0,1,135,5,2,0,0,0,1,0,146,2,107.95,0,0,31,103,23,1
319,24,1,1,2,0,1,43,6,2,0,0,0,0,0,240,2,74.25,0,0,20,103,23,1
13,24,1,2,1,0,1,135,2,3,0,0,0,0,0,0,2,75.0,0,0,30,103,23,1
70,24,1,3,2,0,1,51,6,2,0,4,4,0,0,240,2,170.0,0,0,29,103,23,1
237,24,1,4,2,0,1,59,6,2,0,0,0,0,0,240,2,80.1,0,2,23,103,23,1
19,24,1,4,4,0,1,135,3,1,0,7,7,0,0,250,2,260.0,0,0,30,103,23,1
120,24,1,5,2,2,2,43,6,2,0,2,2,0,0,240,2,196.0,0,0,27,103,23,1
230,24,2,5,2,0,1,135,5,2,0,4,4,1,0,11,2,83.7,0,1,27,103,23,1
201,24,2,5,3,0,1,135,5,2,0,0,0,1,0,11,2,80.19,0,0,26,103,23,1
